Date,Vendor Name,Country,Product,Gross Bookings,Fees
7/1/2015,Vendor A,Country 29,Product 12,84378.6,7149.71
7/1/2015,Vendor A,Country 17,Product 3,13.2,0.36
7/1/2015,Vendor A,Country 44,Product 12,2532.26,213.1
7/1/2015,Vendor A,Country 44,Product 4,24302.31,1556.05
7/1/2015,Vendor A,Country 31,Product 3,124.1,3.66
7/1/2015,Vendor A,Country 41,Product 10,32.93,2.8
7/1/2015,Vendor A,Country 49,Product 12,11151.78,946.05
7/1/2015,Vendor A,Country 49,Product 2,255.06,10.73
7/1/2015,Vendor A,Country 28,Product 12,2788.58,233.12
7/1/2015,Vendor F,Country 34,Product 4, $-   ,0.21
7/1/2015,Vendor F,Country 7,Product 4, $-   ,1.02
7/1/2015,Vendor F,Country 6,Product 4, $-   ,0.17
7/1/2015,Vendor F,Country 4,Product 4, $-   ,0.01
7/1/2015,Vendor F,Country 58,Product 4, $-   ,0.01
7/1/2015,Vendor B,Country 7,Product 6,911194.3,25513.44
7/1/2015,Vendor B,Country 55,Product 6,58013.26,1682.35
7/1/2015,Vendor B,Country 48,Product 6,5475.47,153.31
7/1/2015,Vendor B,Country 34,Product 6,63496.61,1777.94
7/1/2015,Vendor B,Country 52,Product 6,13824.08,400.3
7/1/2015,Vendor C,Country 49,Product 7,22.22,0.43
7/1/2015,Vendor C,Country 35,Product 7,1448314.93,26923.25
7/1/2015,Vendor A,Country 45,Product 4,47031.51,2340.43
7/1/2015,Vendor A,Country 53,Product 9,404461.2,29643.65
7/1/2015,Vendor A,Country 23,Product 4,379059.01,18769.85
7/1/2015,Vendor A,Country 19,Product 10,33.15,2.77
7/1/2015,Vendor A,Country 11,Product 3,38.43,0.98
7/1/2015,Vendor A,Country 47,Product 9,108997.77,8114.24
7/1/2015,Vendor A,Country 10,Product 9,246633.25,14150.66
7/1/2015,Vendor A,Country 39,Product 4,80161.5,6140.37
7/1/2015,Vendor A,Country 12,Product 12,2824,248.19
7/1/2015,Vendor A,Country 33,Product 4,20375.83,956.56
7/1/2015,Vendor A,Country 21,Product 9,23907.63,1019.94
7/1/2015,Vendor A,Country 55,Product 9,67492.55,3292.97
7/1/2015,Vendor A,Country 42,Product 9,81317.49,1316.4
7/1/2015,Vendor A,Country 25,Product 10,153.49,12.94
7/1/2015,Vendor A,Country 34,Product 9,183281.06,2879.24
7/1/2015,Vendor A,Country 31,Product 9,757056.08,48290.13
7/1/2015,Vendor A,Country 26,Product 3,12.98,0.39
7/1/2015,Vendor A,Country 26,Product 8,2.21,0.08
7/1/2015,Vendor A,Country 28,Product 4,68314.06,2201.08
7/1/2015,Vendor A,Country 42,Product 4,30534.1,729.15
7/1/2015,Vendor A,Country 34,Product 4,170238.37,6084.9
7/1/2015,Vendor A,Country 32,Product 3,8.99,0.18
7/1/2015,Vendor A,Country 1,Product 2,648.35,55.74
7/1/2015,Vendor A,Country 6,Product 3,238.03,5.02
7/1/2015,Vendor A,Country 5,Product 4,14183.38,529.01
7/1/2015,Vendor A,Country 1,Product 3,97.76,2.03
7/1/2015,Vendor A,Country 58,Product 9,10633.65,686.53
7/1/2015,Vendor A,Country 24,Product 12,939.3,79.06
7/1/2015,Vendor A,Country 14,Product 12,17635.32,1474.71
7/1/2015,Vendor A,Country 33,Product 8,67.1,1.01
7/1/2015,Vendor A,Country 32,Product 4,14761.02,278.66
7/1/2015,Vendor A,Country 35,Product 2,6521.13,877.85
7/1/2015,Vendor A,Country 50,Product 3,13.35,0.3
7/1/2015,Vendor A,Country 4,Product 1,620.49,12.93
7/1/2015,Vendor A,Country 45,Product 2,138.63,11.79
7/1/2015,Vendor A,Country 60,Product 12,2.99,0.25
7/1/2015,Vendor A,Country 32,Product 8,-6.75,2.94
7/1/2015,Vendor A,Country 51,Product 10,56.06,4.75
7/1/2015,Vendor F,Country 63,Product 4, $-   ,0.19
7/1/2015,Vendor F,Country 64,Product 4, $-   ,0.01
7/1/2015,Vendor F,Country 43,Product 9,919.67,10.09
7/1/2015,Vendor F,Country 30,Product 4, $-   ,0.61
7/1/2015,Vendor D,Country 2,Product 4,15394504.84,454277.23
7/1/2015,Vendor A,Country 9,Product 4,1105.95,23.46
7/1/2015,Vendor A,Country 1,Product 9,88162.93,3036.72
7/1/2015,Vendor A,Country 25,Product 1,19.5,0.12
7/1/2015,Vendor A,Country 61,Product 2,35.98,3.04
7/1/2015,Vendor A,Country 3,Product 4,1279511.32,111876.41
7/1/2015,Vendor A,Country 3,Product 14,142817.38,6805.95
7/1/2015,Vendor A,Country 15,Product 10,771.9,75.36
7/1/2015,Vendor A,Country 52,Product 8,12,0.27
7/1/2015,Vendor A,Country 33,Product 3,9.08,0.21
7/1/2015,Vendor A,Country 17,Product 12,3345.24,281.14
7/1/2015,Vendor A,Country 40,Product 3,134.22,3.29
7/1/2015,Vendor A,Country 25,Product 2,669.61,72.72
7/1/2015,Vendor A,Country 40,Product 10,999.14,85.25
7/1/2015,Vendor A,Country 50,Product 10,114.06,9.72
7/1/2015,Vendor A,Country 2,Product 4,196519.04,12055.74
7/1/2015,Vendor A,Country 48,Product 10,112.21,9.47
7/1/2015,Vendor A,Country 34,Product 3,34.49,0.72
7/1/2015,Vendor A,Country 30,Product 2,133.95,11.3
7/1/2015,Vendor A,Country 27,Product 2,90.79,7.68
7/1/2015,Vendor A,Country 46,Product 2,0.83,0.07
7/1/2015,Vendor A,Country 10,Product 10,94.9,8.09
7/1/2015,Vendor A,Country 18,Product 3,143.82,3.38
7/1/2015,Vendor A,Country 19,Product 2,1610.37,138.3
7/1/2015,Vendor A,Country 15,Product 12,9264.18,775.57
7/1/2015,Vendor A,Country 42,Product 10,104.67,8.94
7/1/2015,Vendor F,Country 43,Product 4,532.72,8.92
7/1/2015,Vendor F,Country 9,Product 4, $-   ,0.07
7/1/2015,Vendor F,Country 48,Product 4, $-   ,0.04
7/1/2015,Vendor F,Country 59,Product 4, $-   ,0.05
7/1/2015,Vendor F,Country 31,Product 4, $-   ,1.32
7/1/2015,Vendor D,Country 2,Product 2,1992940.18,69046.93
7/1/2015,Vendor B,Country 20,Product 6,15178.33,437.28
7/1/2015,Vendor B,Country 23,Product 6,12790.01,352.87
7/1/2015,Vendor B,Country 10,Product 6,22740.2,636.66
7/1/2015,Vendor B,Country 2,Product 6,29045786.66,744507.63
7/1/2015,Vendor C,Country 41,Product 7,628.56,11.68
7/1/2015,Vendor I,Country 3,Product 19,798.16,5.03
7/1/2015,Vendor A,Country 23,Product 10,57.79,4.87
7/1/2015,Vendor A,Country 23,Product 9,529419.13,33344.11
7/1/2015,Vendor A,Country 16,Product 9,16858.46,968.69
7/1/2015,Vendor A,Country 18,Product 12,976984.29,83173.67
7/1/2015,Vendor A,Country 13,Product 9,225207.87,12871.25
7/1/2015,Vendor A,Country 6,Product 9,113157.33,3526.01
7/1/2015,Vendor A,Country 6,Product 4,70752.65,2355.62
7/1/2015,Vendor A,Country 21,Product 3,12.78,0.29
7/1/2015,Vendor A,Country 50,Product 4,120088.38,7254.09
7/1/2015,Vendor A,Country 3,Product 8,9.98,0.27
7/1/2015,Vendor A,Country 3,Product 10,2530.41,215.06
7/1/2015,Vendor A,Country 38,Product 4,0.23,0.05
7/1/2015,Vendor A,Country 49,Product 9,73278.08,4440.71
7/1/2015,Vendor A,Country 2,Product 1,3.17,0.18
7/1/2015,Vendor A,Country 3,Product 11,2299958.59,97996.73
7/1/2015,Vendor A,Country 45,Product 10,9.37,0.81
7/1/2015,Vendor A,Country 24,Product 4,28152.67,2265.26
7/1/2015,Vendor A,Country 65,Product 4,1.69,0.27
7/1/2015,Vendor A,Country 36,Product 4,71204.48,7379.33
7/1/2015,Vendor A,Country 17,Product 1,1.73,0.03
7/1/2015,Vendor A,Country 51,Product 4,36742.55,2003.71
7/1/2015,Vendor A,Country 35,Product 1,79.86,0.56
7/1/2015,Vendor A,Country 35,Product 4,2242796.95,59068.15
7/1/2015,Vendor A,Country 35,Product 8,575.51,5.83
7/1/2015,Vendor A,Country 5,Product 1,7.34,0.05
7/1/2015,Vendor A,Country 2,Product 11,3.78,0.16
7/1/2015,Vendor A,Country 2,Product 8,8.04,0.45
7/1/2015,Vendor A,Country 55,Product 10,9420.6,796.98
7/1/2015,Vendor A,Country 7,Product 9,5049923.77,86865.58
7/1/2015,Vendor A,Country 29,Product 9,266436.22,17258.67
7/1/2015,Vendor A,Country 21,Product 8,6.45,0.12
7/1/2015,Vendor A,Country 8,Product 4,696533.97,39596.69
7/1/2015,Vendor A,Country 2,Product 9,646308.23,34517.59
7/1/2015,Vendor A,Country 53,Product 12,80892.1,6781.12
7/1/2015,Vendor A,Country 58,Product 4,3664.15,268.31
7/1/2015,Vendor A,Country 47,Product 2,139,11.82
7/1/2015,Vendor A,Country 24,Product 3,10.3,0.32
7/1/2015,Vendor A,Country 41,Product 2,16.76,1.42
7/1/2015,Vendor A,Country 5,Product 3,-2.51, $-   
7/1/2015,Vendor A,Country 5,Product 12,12782.65,1070.37
7/1/2015,Vendor A,Country 30,Product 4,291928.38,4795.34
7/1/2015,Vendor A,Country 1,Product 10,192.45,16.52
7/1/2015,Vendor A,Country 6,Product 1,5.15,0.03
7/1/2015,Vendor A,Country 43,Product 2,147.89,12.67
7/1/2015,Vendor A,Country 42,Product 2,156.98,13.57
7/1/2015,Vendor A,Country 3,Product 2,4480.26,381.68
7/1/2015,Vendor A,Country 3,Product 12,-0.72, $-   
7/1/2015,Vendor A,Country 19,Product 3,61.13,2.27
7/1/2015,Vendor A,Country 36,Product 3,42.54,2.08
7/1/2015,Vendor A,Country 47,Product 3,10.05,0.32
7/1/2015,Vendor A,Country 26,Product 1,17.59,0.14
7/1/2015,Vendor A,Country 41,Product 4,2942.85,131.75
7/1/2015,Vendor A,Country 30,Product 3,101.86,2.08
7/1/2015,Vendor A,Country 50,Product 1,27.86,0.27
7/1/2015,Vendor A,Country 3,Product 3,135.37,3.87
7/1/2015,Vendor A,Country 41,Product 12,3035.48,253.37
7/1/2015,Vendor A,Country 43,Product 1,18.66,0.16
7/1/2015,Vendor A,Country 55,Product 14,11217.75,535
7/1/2015,Vendor A,Country 48,Product 2,12.28,1.04
7/1/2015,Vendor A,Country 1,Product 1,34.26,0.22
7/1/2015,Vendor A,Country 8,Product 1,8.43,0.05
7/1/2015,Vendor F,Country 37,Product 4, $-   ,0.25
7/1/2015,Vendor F,Country 2,Product 10,2198.79,75.82
7/1/2015,Vendor F,Country 2,Product 14,2405.83,83.7
7/1/2015,Vendor D,Country 2,Product 16, $-   ,45136.45
7/1/2015,Vendor B,Country 43,Product 6,10346.59,289.71
7/1/2015,Vendor B,Country 42,Product 6,9835.51,275.39
7/1/2015,Vendor B,Country 50,Product 6,105317.93,3054.22
7/1/2015,Vendor B,Country 25,Product 6,116456.71,3260.78
7/1/2015,Vendor B,Country 9,Product 6,235.06,6.58
7/1/2015,Vendor B,Country 35,Product 6,2630718.07,73660.1
7/1/2015,Vendor B,Country 33,Product 6,21422.51,597.93
7/1/2015,Vendor B,Country 47,Product 6,24939.28,717.93
7/1/2015,Vendor C,Country 44,Product 7,10,0.2
7/1/2015,Vendor C,Country 54,Product 7,734849.61,10514.56
7/1/2015,Vendor C,Country 5,Product 7,4298.04,79.86
7/1/2015,Vendor A,Country 4,Product 8,2.53,0.08
7/1/2015,Vendor A,Country 4,Product 9,14913.08,453.71
7/1/2015,Vendor A,Country 60,Product 9,13.09,0.37
7/1/2015,Vendor A,Country 12,Product 4,42109.18,4156.21
7/1/2015,Vendor A,Country 24,Product 9,35117.86,2469.05
7/1/2015,Vendor A,Country 15,Product 4,7810.35,604.05
7/1/2015,Vendor A,Country 14,Product 4,72696.11,4593.65
7/1/2015,Vendor A,Country 57,Product 8,10.72,0.84
7/1/2015,Vendor A,Country 52,Product 3,99.43,11.25
7/1/2015,Vendor A,Country 17,Product 9,26842.56,864.29
7/1/2015,Vendor A,Country 32,Product 9,17031.38,281.28
7/1/2015,Vendor A,Country 61,Product 4,7069,211.38
7/1/2015,Vendor A,Country 48,Product 4,14744.11,278.01
7/1/2015,Vendor A,Country 8,Product 9,2446155.78,137350.93
7/1/2015,Vendor A,Country 9,Product 9,2529.2,46.92
7/1/2015,Vendor A,Country 45,Product 9,41818.84,1464.85
7/1/2015,Vendor A,Country 11,Product 9,54087.97,2953.15
7/1/2015,Vendor A,Country 19,Product 9,53799.45,4693.6
7/1/2015,Vendor A,Country 52,Product 4,300814.33,27256.5
7/1/2015,Vendor A,Country 13,Product 4,125521.45,7670.13
7/1/2015,Vendor A,Country 46,Product 4,2184.43,148.61
7/1/2015,Vendor A,Country 10,Product 2,145.14,12.43
7/1/2015,Vendor A,Country 27,Product 8,25.62,0.34
7/1/2015,Vendor A,Country 25,Product 9,129451.23,4419.72
7/1/2015,Vendor A,Country 5,Product 2,181.6,15.29
7/1/2015,Vendor A,Country 21,Product 10,58.93,5.06
7/1/2015,Vendor A,Country 28,Product 1,10.2,0.12
7/1/2015,Vendor A,Country 43,Product 4,23058.46,826.59
7/1/2015,Vendor A,Country 27,Product 10,112.43,9.58
7/1/2015,Vendor A,Country 29,Product 3,35.39,2.24
7/1/2015,Vendor A,Country 40,Product 2,1437.52,199.06
7/1/2015,Vendor A,Country 21,Product 2,73.62,6.21
7/1/2015,Vendor A,Country 8,Product 12,316836.66,26606.97
7/1/2015,Vendor A,Country 37,Product 2,45.21,3.82
7/1/2015,Vendor A,Country 15,Product 2,69.37,5.9
7/1/2015,Vendor A,Country 11,Product 2,42.5,3.58
7/1/2015,Vendor A,Country 49,Product 4,29885.2,1992.11
7/1/2015,Vendor A,Country 2,Product 10,52.44,2.16
7/1/2015,Vendor A,Country 21,Product 1,9.14,0.15
7/1/2015,Vendor A,Country 7,Product 3,211.39,12.55
7/1/2015,Vendor A,Country 32,Product 10,353.16,30.04
7/1/2015,Vendor A,Country 50,Product 2,245.09,20.68
7/1/2015,Vendor A,Country 25,Product 3,6150.04,133.62
7/1/2015,Vendor A,Country 28,Product 3,19.44,0.61
7/1/2015,Vendor A,Country 30,Product 8,7.3,0.07
7/1/2015,Vendor A,Country 59,Product 4,1676.81,80.91
7/1/2015,Vendor A,Country 52,Product 10,17.96,1.53
7/1/2015,Vendor A,Country 37,Product 10,84.43,7.12
7/1/2015,Vendor A,Country 31,Product 8,8.48,0.14
7/1/2015,Vendor A,Country 58,Product 12,992.2,82.67
7/1/2015,Vendor A,Country 29,Product 10,4828.26,409.96
7/1/2015,Vendor A,Country 18,Product 8,50.68,1.01
7/1/2015,Vendor F,Country 27,Product 4, $-   ,0.09
7/1/2015,Vendor F,Country 1,Product 4, $-   ,0.1
7/1/2015,Vendor F,Country 43,Product 6, $-   ,0.25
7/1/2015,Vendor F,Country 55,Product 4, $-   ,0.02
7/1/2015,Vendor F,Country 44,Product 4, $-   ,0.05
7/1/2015,Vendor B,Country 1,Product 6,55018.15,1540.51
7/1/2015,Vendor B,Country 26,Product 6,12974.1,363.28
7/1/2015,Vendor B,Country 40,Product 6,211014.85,6119.43
7/1/2015,Vendor B,Country 30,Product 6,71141.42,1991.96
7/1/2015,Vendor B,Country 4,Product 6,1351.88,19.32
7/1/2015,Vendor B,Country 16,Product 6,2097.89,59.95
7/1/2015,Vendor B,Country 39,Product 6,15512.23,447.5
7/1/2015,Vendor C,Country 61,Product 7,4.4,0.08
7/1/2015,Vendor C,Country 7,Product 7,298971.89,5561.03
7/1/2015,Vendor C,Country 9,Product 7,167.58,3.12
7/1/2015,Vendor A,Country 47,Product 4,29541.51,2479.77
7/1/2015,Vendor A,Country 51,Product 9,18035.13,954.14
7/1/2015,Vendor A,Country 36,Product 9,110128.37,8378.61
7/1/2015,Vendor A,Country 12,Product 9,188195.46,16980.16
7/1/2015,Vendor A,Country 18,Product 4,1309830.37,89570.42
7/1/2015,Vendor A,Country 39,Product 9,174687.09,12054.93
7/1/2015,Vendor A,Country 10,Product 4,144114.05,8929.97
7/1/2015,Vendor A,Country 60,Product 4,6.75,0.33
7/1/2015,Vendor A,Country 14,Product 9,52337.12,2994.49
7/1/2015,Vendor A,Country 23,Product 8,49.41,2.4
7/1/2015,Vendor A,Country 22,Product 4,4534.77,299.5
7/1/2015,Vendor A,Country 33,Product 2,109.93,9.47
8/1/2015,Vendor A,Country 41,Product 2,90.81,7.68
8/1/2015,Vendor A,Country 24,Product 12,2173.84,182.67
8/1/2015,Vendor A,Country 45,Product 9,48443.91,1762.35
8/1/2015,Vendor A,Country 10,Product 8,6.41,0.07
8/1/2015,Vendor A,Country 20,Product 4,65520.43,5914.91
8/1/2015,Vendor A,Country 20,Product 3,23.36,0.65
8/1/2015,Vendor A,Country 53,Product 4,267719.33,22534.28
8/1/2015,Vendor A,Country 3,Product 12,174.27,14.56
8/1/2015,Vendor A,Country 11,Product 11,5.17,0.22
8/1/2015,Vendor A,Country 12,Product 4,51035.87,6522.87
8/1/2015,Vendor A,Country 34,Product 2,195.23,16.64
8/1/2015,Vendor A,Country 15,Product 2,84.05,8.73
8/1/2015,Vendor A,Country 2,Product 1,4.81,0.27
8/1/2015,Vendor A,Country 59,Product 4,2021,95.61
8/1/2015,Vendor A,Country 17,Product 11,2.73,0.12
8/1/2015,Vendor A,Country 23,Product 3,4.19,0.11
8/1/2015,Vendor A,Country 23,Product 2,79.17,8.41
8/1/2015,Vendor A,Country 35,Product 4,1740592.65,61577.13
8/1/2015,Vendor A,Country 25,Product 1,2.76,0.02
8/1/2015,Vendor A,Country 50,Product 10,172.84,14.59
8/1/2015,Vendor A,Country 33,Product 2,218.74,18.45
8/1/2015,Vendor A,Country 60,Product 12,292.8,24.47
8/1/2015,Vendor A,Country 31,Product 10,5981.37,507.66
8/1/2015,Vendor A,Country 58,Product 12,1597,133.22
8/1/2015,Vendor F,Country 32,Product 4,699.1,7.31
8/1/2015,Vendor F,Country 48,Product 4,604.9,6.48
8/1/2015,Vendor F,Country 2,Product 10,2607.36,90.04
8/1/2015,Vendor F,Country 2,Product 14,3280.14,114.06
8/1/2015,Vendor F,Country 66,Product 4, $-   ,0.77
8/1/2015,Vendor F,Country 59,Product 9,87.52,2.49
8/1/2015,Vendor F,Country 44,Product 9,959.75,24.79
8/1/2015,Vendor D,Country 2,Product 9,39840011.18,1628779.89
8/1/2015,Vendor F,Country 43,Product 6, $-   ,0.39
8/1/2015,Vendor B,Country 10,Product 6,25359.42,709.99
8/1/2015,Vendor B,Country 54,Product 6,594724.81,17311.07
8/1/2015,Vendor B,Country 27,Product 6,7641.77,213.98
8/1/2015,Vendor B,Country 55,Product 6,49780.94,1443.62
8/1/2015,Vendor B,Country 37,Product 6,9259.8,268.54
8/1/2015,Vendor G,Country 19,Product 17,2441294.98,30733.47
8/1/2015,Vendor C,Country 27,Product 7,12641.38,233.28
8/1/2015,Vendor C,Country 41,Product 7,528.07,9.81
8/1/2015,Vendor C,Country 37,Product 7,2656.64,49.43
8/1/2015,Vendor A,Country 13,Product 4,149466.47,9318.55
8/1/2015,Vendor A,Country 47,Product 9,109347.56,8488.89
8/1/2015,Vendor A,Country 36,Product 12,1533.48,128.75
8/1/2015,Vendor A,Country 11,Product 3,18.96,0.45
8/1/2015,Vendor A,Country 39,Product 3,19.39,0.47
8/1/2015,Vendor A,Country 10,Product 10,95.17,8.24
8/1/2015,Vendor A,Country 17,Product 3,37.41,1
8/1/2015,Vendor A,Country 21,Product 8,15.45,0.27
8/1/2015,Vendor A,Country 27,Product 4,46491.28,1449.11
8/1/2015,Vendor A,Country 2,Product 14,33.48,1.58
8/1/2015,Vendor A,Country 33,Product 3,18.48,0.42
8/1/2015,Vendor A,Country 43,Product 2,172.8,15.66
8/1/2015,Vendor A,Country 21,Product 1,2.93,0.07
8/1/2015,Vendor F,Country 6,Product 4,1864.1,29.56
8/1/2015,Vendor F,Country 5,Product 4,513.65,9.1
8/1/2015,Vendor F,Country 41,Product 9,225.25,2.96
8/1/2015,Vendor F,Country 9,Product 9,97.92,0.63
8/1/2015,Vendor F,Country 48,Product 9,2545.41,14.01
8/1/2015,Vendor F,Country 2,Product 6, $-   ,393.01
8/1/2015,Vendor B,Country 43,Product 6,7714.43,216
8/1/2015,Vendor B,Country 1,Product 6,34152.19,956.26
8/1/2015,Vendor B,Country 35,Product 6,1989798.64,55714.37
8/1/2015,Vendor B,Country 36,Product 6,1271.17,0.36
8/1/2015,Vendor B,Country 39,Product 6,17448.99,499.49
8/1/2015,Vendor C,Country 49,Product 7,53.89,1.04
8/1/2015,Vendor C,Country 61,Product 7,2.07,0.04
8/1/2015,Vendor C,Country 50,Product 7,12849.4,238.99
8/1/2015,Vendor C,Country 23,Product 7,1711.62,31.84
8/1/2015,Vendor C,Country 35,Product 7,1456598.56,27074.53
8/1/2015,Vendor A,Country 15,Product 12,10090.97,846.06
8/1/2015,Vendor A,Country 10,Product 2,253.33,21.73
8/1/2015,Vendor A,Country 47,Product 4,33459.52,3236.55
8/1/2015,Vendor A,Country 53,Product 8,5.17,0.08
8/1/2015,Vendor A,Country 22,Product 12,2622.75,219.32
8/1/2015,Vendor A,Country 14,Product 4,84005.25,5668.5
8/1/2015,Vendor A,Country 36,Product 4,107625.89,11517.46
8/1/2015,Vendor A,Country 18,Product 8,49.18,0.92
8/1/2015,Vendor A,Country 28,Product 2,13.51,1.14
8/1/2015,Vendor A,Country 40,Product 9,937810.94,56650.01
8/1/2015,Vendor A,Country 34,Product 9,152864.48,2542.23
8/1/2015,Vendor A,Country 6,Product 9,97662.61,2878.6
8/1/2015,Vendor A,Country 30,Product 10,898.09,75.83
8/1/2015,Vendor A,Country 32,Product 9,26797.97,430.95
8/1/2015,Vendor A,Country 35,Product 2,5465.16,538.82
8/1/2015,Vendor A,Country 29,Product 4,236932.4,15427.35
8/1/2015,Vendor A,Country 37,Product 10,71.04,5.99
8/1/2015,Vendor A,Country 9,Product 9,2736.23,41.17
8/1/2015,Vendor A,Country 31,Product 2,761.15,98.62
8/1/2015,Vendor A,Country 32,Product 4,23306.9,423.34
8/1/2015,Vendor A,Country 31,Product 8,0.5,0.02
8/1/2015,Vendor A,Country 50,Product 2,120.81,12.62
8/1/2015,Vendor A,Country 30,Product 9,266230.39,3553.01
8/1/2015,Vendor A,Country 5,Product 9,44682.11,1199.47
8/1/2015,Vendor A,Country 50,Product 14,64.6,3.07
8/1/2015,Vendor A,Country 21,Product 3,4.1,0.1
8/1/2015,Vendor A,Country 42,Product 11,10.47,0.44
8/1/2015,Vendor A,Country 34,Product 10,81.4,7.1
8/1/2015,Vendor A,Country 27,Product 11,1.65,0.07
8/1/2015,Vendor A,Country 34,Product 1,5.97,0.05
8/1/2015,Vendor A,Country 7,Product 2,3370.68,288.12
8/1/2015,Vendor A,Country 25,Product 10,38.61,3.26
8/1/2015,Vendor A,Country 64,Product 2,1.83,0.16
8/1/2015,Vendor A,Country 41,Product 8,11.72,0.41
8/1/2015,Vendor A,Country 8,Product 10,130.29,11.12
8/1/2015,Vendor A,Country 52,Product 4,419955.2,37001.44
8/1/2015,Vendor A,Country 47,Product 11,104.26,4.54
8/1/2015,Vendor A,Country 32,Product 10,427.91,36.24
8/1/2015,Vendor A,Country 21,Product 10,102.54,8.69
8/1/2015,Vendor A,Country 32,Product 2,10.29,0.87
8/1/2015,Vendor A,Country 44,Product 4,23931.63,1561.22
8/1/2015,Vendor A,Country 23,Product 4,392865.25,20462.82
8/1/2015,Vendor A,Country 19,Product 2,1594.91,136.67
8/1/2015,Vendor A,Country 55,Product 11,18.06,0.76
8/1/2015,Vendor A,Country 17,Product 1,1.78,0.02
8/1/2015,Vendor A,Country 47,Product 12,175.35,14.6
8/1/2015,Vendor A,Country 19,Product 3,77.15,2.84
8/1/2015,Vendor A,Country 19,Product 8,1.92,0.11
8/1/2015,Vendor A,Country 7,Product 10,586.75,49.92
8/1/2015,Vendor A,Country 5,Product 2,182.05,15.6
8/1/2015,Vendor A,Country 29,Product 11,0.72,0.03
8/1/2015,Vendor A,Country 35,Product 1,216.28,1.49
8/1/2015,Vendor A,Country 36,Product 11,9.36,0.4
8/1/2015,Vendor F,Country 43,Product 9,1480.15,17.71
8/1/2015,Vendor F,Country 5,Product 9,1654.66,17.99
8/1/2015,Vendor F,Country 7,Product 9,44409.5,337.46
8/1/2015,Vendor F,Country 35,Product 4,25153.96,293.53
8/1/2015,Vendor F,Country 50,Product 9,3875.76,97.27
8/1/2015,Vendor F,Country 55,Product 9,1965.49,45.29
8/1/2015,Vendor F,Country 58,Product 4,144.13,5.32
8/1/2015,Vendor F,Country 49,Product 4,1084.16,35.32
8/1/2015,Vendor F,Country 2,Product 4,7707732.44,242486.01
8/1/2015,Vendor D,Country 2,Product 4,12185922.35,512404.76
8/1/2015,Vendor B,Country 33,Product 6,10699.81,296.04
8/1/2015,Vendor B,Country 11,Product 6,5782,161.88
8/1/2015,Vendor B,Country 23,Product 6,9659.35,258.33
8/1/2015,Vendor B,Country 16,Product 6,1953.18,56
8/1/2015,Vendor E,Country 3,Product 13,13557720.9,269824.89
8/1/2015,Vendor C,Country 6,Product 7,27456.09,510.56
8/1/2015,Vendor C,Country 1,Product 7,7489.66,139.32
8/1/2015,Vendor C,Country 55,Product 7,52.71,0.98
8/1/2015,Vendor H,Country 19,Product 18,485050.48,4830.25
8/1/2015,Vendor A,Country 58,Product 9,13900.98,907.03
8/1/2015,Vendor A,Country 13,Product 9,237378.8,13831.94
8/1/2015,Vendor A,Country 65,Product 9,207.35,16.25
8/1/2015,Vendor A,Country 60,Product 11,0.77,0.03
8/1/2015,Vendor A,Country 16,Product 4,10234.27,647.11
8/1/2015,Vendor A,Country 59,Product 9,2612.47,150.64
8/1/2015,Vendor A,Country 19,Product 4,22739.4,3330.5
8/1/2015,Vendor A,Country 7,Product 9,486929.41,23092.38
8/1/2015,Vendor A,Country 50,Product 11,1050.44,44.98
8/1/2015,Vendor A,Country 27,Product 9,70112.55,1375.43
8/1/2015,Vendor A,Country 29,Product 9,262967.96,16954.28
8/1/2015,Vendor A,Country 28,Product 3,7.52,0.19
