Date,Vendor Name,Country,Product, Gross Bookings , Fees ,Fees/ Gross Bookings,,,Total Cell Range:,7911
1/1/2015,Vendor A,Country 12,Product 9,87295.49,8348.98,0.095640451,,,,
1/1/2015,Vendor A,Country 13,Product 9,107023.76,6491.44,0.060654195,,,,
1/1/2015,Vendor A,Country 14,Product 9,20604.89,1298.19,0.063003976,,,,
1/1/2015,Vendor A,Country 15,Product 4,1786.14,178.57,0.099975366,,,,
1/1/2015,Vendor A,Country 16,Product 9,28246.39,1951.54,0.069089891,,,,
1/1/2015,Vendor A,Country 17,Product 9,4212.07,149.53,0.03550036,,,,
1/1/2015,Vendor A,Country 17,Product 4,7629.83,245.99,0.032240561,,,,
1/1/2015,Vendor A,Country 18,Product 4,321351.22,20965.66,0.065242198,,,,
1/1/2015,Vendor A,Country 19,Product 2,148.5,17.5,0.117845118,,,,
1/1/2015,Vendor A,Country 20,Product 3,23.33,0.53,0.022717531,,,,
1/1/2015,Vendor A,Country 21,Product 10,26.11,2.19,0.08387591,,,,
1/1/2015,Vendor A,Country 22,Product 4,32.43,2.48,0.076472402,,,,
1/1/2015,Vendor A,Country 23,Product 4,64634.77,3458.54,0.05350897,,,,
